Timestamp,Bar,Action,Direction,Price,Quantity,Notes
2025-11-21 04:46:30,452,ENTRY,SHORT,24203.00,1,EnterShort_Bar1|ATR=7.42|ADX=19.02|RSI=51.7|MACDH=-0.957|BW=0.0001|Accel=-0.0343|GradStab=0.6864|VOL=1|VPM=2.00
2025-11-21 04:49:00,457,EXIT,SHORT,24203.00,1,VALIDATION_FAILED:FastGrad>=0.0767(need<-0.18)|ATR=6.59|ADX=14.77|RSI=52.3|MACDH=-1.042|BW=0.0000|Accel=0.3112|GradStab=0.4023|VOL=1|VPM=2.00
2025-11-21 04:49:30,458,ENTRY,LONG,24205.25,1,EnterLong_Bar1|ATR=6.61|ADX=13.78|RSI=54.9|MACDH=-0.648|BW=0.0000|Accel=0.3042|GradStab=0.3598|VOL=2|VPM=4.00
2025-11-21 04:52:00,463,EXIT,LONG,24205.75,1,VALIDATION_FAILED:FastGrad<=-0.0638(need>0.18)|ATR=6.30|ADX=13.16|RSI=53.0|MACDH=-0.078|BW=0.0001|Accel=-1.0616|GradStab=0.4790|VOL=1|VPM=2.00
2025-11-21 04:52:30,464,ENTRY,SHORT,24203.75,1,EnterShort_Bar1|ATR=6.20|ADX=11.50|RSI=50.3|MACDH=-0.365|BW=0.0000|Accel=-0.3025|GradStab=0.4389|VOL=1|VPM=2.00
2025-11-21 04:55:00,469,EXIT,SHORT,24199.00,1,VALIDATION_FAILED:FastGrad>=0.0436(need<-0.18)|ATR=6.38|ADX=14.12|RSI=48.1|MACDH=-1.176|BW=0.0001|Accel=1.4398|GradStab=0.8827|VOL=1|VPM=2.00
2025-11-21 05:07:30,494,ENTRY,LONG,24180.25,1,EnterLong_Bar1|ATR=7.51|ADX=25.33|RSI=52.7|MACDH=1.914|BW=0.0001|Accel=1.1613|GradStab=0.9430|VOL=1|VPM=2.00
2025-11-21 05:10:00,499,EXIT,LONG,24175.75,1,VALIDATION_FAILED:FastGrad<=0.0191(need>0.18)|ATR=6.74|ADX=20.81|RSI=47.0|MACDH=1.730|BW=0.0000|Accel=-0.3022|GradStab=0.9345|VOL=1|VPM=2.00
2025-11-21 05:11:00,501,ENTRY,LONG,24184.25,1,EnterLong_Bar1|ATR=6.79|ADX=18.12|RSI=57.2|MACDH=2.152|BW=0.0000|Accel=1.4250|GradStab=0.7036|VOL=1|VPM=2.00
2025-11-21 05:15:00,509,EXIT,LONG,24183.75,1,VALIDATION_FAILED:FastGrad<=-0.1025(need>0.18)|ATR=6.38|ADX=14.73|RSI=52.3|MACDH=0.808|BW=0.0001|Accel=-0.8762|GradStab=0.6444|VOL=1|VPM=2.00
2025-11-21 05:16:00,511,ENTRY,SHORT,24181.00,1,EnterShort_Bar1|ATR=6.12|ADX=13.14|RSI=48.9|MACDH=0.037|BW=0.0000|Accel=-0.3721|GradStab=0.7054|VOL=1|VPM=2.00
2025-11-21 05:22:00,523,EXIT,SHORT,24174.25,1,VALIDATION_FAILED:FastGrad>=0.4754(need<-0.18)|ATR=6.72|ADX=18.48|RSI=48.3|MACDH=-0.210|BW=0.0001|Accel=1.0055|GradStab=0.5937|VOL=1|VPM=2.00
2025-11-21 05:22:30,524,ENTRY,LONG,24175.25,1,EnterLong_Bar1|ATR=6.63|ADX=17.27|RSI=49.6|MACDH=0.210|BW=0.0001|Accel=0.0541|GradStab=0.7190|VOL=1|VPM=2.00
2025-11-21 05:25:00,529,EXIT,LONG,24179.50,1,VALIDATION_FAILED:FastGrad<=-0.2156(need>0.18)|ATR=6.84|ADX=18.22|RSI=50.9|MACDH=1.309|BW=0.0001|Accel=-1.8612|GradStab=1.0881|VOL=1|VPM=2.00
2025-11-21 05:25:30,530,ENTRY,SHORT,24177.75,1,EnterShort_Bar1|ATR=6.77|ADX=16.30|RSI=49.1|MACDH=0.755|BW=0.0000|Accel=-0.2046|GradStab=0.9828|VOL=1|VPM=2.00
2025-11-21 05:26:30,532,EXIT,SHORT,24182.75,1,VALIDATION_FAILED:FastGrad>=0.5001(need<-0.18)|ATR=6.96|ADX=15.36|RSI=54.2|MACDH=0.731|BW=0.0001|Accel=1.0959|GradStab=0.9491|VOL=1|VPM=2.00
2025-11-21 05:27:00,533,ENTRY,LONG,24188.00,1,EnterLong_Bar1|ATR=7.10|ADX=16.57|RSI=58.4|MACDH=1.250|BW=0.0001|Accel=0.6570|GradStab=0.9514|VOL=1|VPM=2.00
2025-11-21 05:31:00,541,EXIT,LONG,24185.25,1,VALIDATION_FAILED:FastGrad<=-0.1085(need>0.18)|ATR=5.85|ADX=17.21|RSI=53.3|MACDH=0.064|BW=0.0001|Accel=-0.3951|GradStab=0.3440|VOL=1|VPM=2.00
2025-11-21 05:33:00,545,ENTRY,SHORT,24181.00,1,EnterShort_Bar1|ATR=5.63|ADX=15.15|RSI=46.5|MACDH=-0.709|BW=0.0000|Accel=-1.1420|GradStab=0.3699|VOL=1|VPM=2.00
2025-11-21 05:34:00,547,EXIT,SHORT,24187.50,1,VALIDATION_FAILED:FastGrad>=0.3664(need<-0.18)|ATR=5.62|ADX=13.62|RSI=55.2|MACDH=-0.251|BW=0.0000|Accel=0.4943|GradStab=0.3369|VOL=1|VPM=2.00
2025-11-21 05:40:00,559,ENTRY,SHORT,24192.00,1,EnterShort_Bar1|ATR=10.19|ADX=18.87|RSI=48.4|MACDH=-0.975|BW=0.0001|Accel=-0.8676|GradStab=2.3895|VOL=1|VPM=2.00
2025-11-21 05:41:00,561,EXIT,SHORT,24213.75,1,VALIDATION_FAILED:FastGrad>=1.6848(need<-0.18)|ATR=10.92|ADX=20.13|RSI=59.3|MACDH=0.610|BW=0.0002|Accel=0.8478|GradStab=2.3153|VOL=1|VPM=2.00
2025-11-21 05:46:30,572,ENTRY,SHORT,24209.25,1,EnterShort_Bar1|ATR=9.83|ADX=24.31|RSI=50.7|MACDH=-1.035|BW=0.0002|Accel=-2.2903|GradStab=1.0755|VOL=1|VPM=2.00
2025-11-21 05:47:30,574,EXIT,SHORT,24217.50,1,VALIDATION_FAILED:FastGrad>=0.2094(need<-0.18)|ATR=9.56|ADX=22.08|RSI=55.6|MACDH=-0.897|BW=0.0002|Accel=0.3575|GradStab=1.1128|VOL=1|VPM=2.00
2025-11-21 05:48:00,575,ENTRY,LONG,24222.50,1,EnterLong_Bar1|ATR=9.46|ADX=22.44|RSI=58.0|MACDH=-0.404|BW=0.0002|Accel=0.6561|GradStab=1.1026|VOL=1|VPM=2.00
2025-11-21 05:49:00,577,EXIT,LONG,24219.25,1,VALIDATION_FAILED:FastGrad<=-0.0310(need>0.18)|ATR=9.16|ADX=22.38|RSI=54.8|MACDH=-0.677|BW=0.0002|Accel=-1.5739|GradStab=0.9452|VOL=1|VPM=2.00
2025-11-21 05:50:00,579,ENTRY,SHORT,24213.75,1,EnterShort_Bar1|ATR=8.56|ADX=20.30|RSI=50.8|MACDH=-1.506|BW=0.0001|Accel=-0.6141|GradStab=0.8250|VOL=8|VPM=16.00
2025-11-21 05:51:30,582,EXIT,SHORT,24218.00,1,VALIDATION_FAILED:FastGrad>=0.2864(need<-0.18)|ATR=8.29|ADX=16.56|RSI=53.9|MACDH=-1.411|BW=0.0001|Accel=1.3657|GradStab=0.7699|VOL=1|VPM=2.00
2025-11-21 05:52:00,583,ENTRY,SHORT,24212.25,1,EnterShort_Bar1|ATR=8.40|ADX=15.63|RSI=49.6|MACDH=-1.813|BW=0.0000|Accel=-0.8992|GradStab=0.7895|VOL=1|VPM=2.00
2025-11-21 05:58:00,595,EXIT,SHORT,24206.50,1,VALIDATION_FAILED:FastGrad>=0.5196(need<-0.18)|ATR=7.70|ADX=13.06|RSI=49.5|MACDH=-0.474|BW=0.0001|Accel=1.0310|GradStab=0.6640|VOL=1|VPM=2.00
2025-11-21 06:02:00,603,ENTRY,SHORT,24196.25,1,EnterShort_Bar1|ATR=7.26|ADX=14.83|RSI=43.5|MACDH=-0.401|BW=0.0001|Accel=-0.8028|GradStab=0.5716|VOL=1|VPM=2.00
2025-11-21 06:06:00,611,EXIT,SHORT,24190.25,1,VALIDATION_FAILED:FastGrad>=0.0502(need<-0.18)|ATR=7.31|ADX=23.40|RSI=43.4|MACDH=-0.075|BW=0.0002|Accel=0.8777|GradStab=0.5257|VOL=1|VPM=2.00
2025-11-21 06:06:30,612,ENTRY,SHORT,24181.75,1,EnterShort_Bar1|ATR=7.65|ADX=24.18|RSI=36.8|MACDH=-0.655|BW=0.0002|Accel=-1.2736|GradStab=0.4345|VOL=1|VPM=2.00
2025-11-21 06:09:00,617,EXIT,SHORT,24189.00,1,VALIDATION_FAILED:FastGrad>=1.2441(need<-0.18)|ATR=8.32|ADX=24.61|RSI=49.4|MACDH=0.829|BW=0.0002|Accel=1.4963|GradStab=1.0685|VOL=1|VPM=2.00
2025-11-21 06:11:00,621,ENTRY,LONG,24189.25,1,EnterLong_Bar1|ATR=7.58|ADX=19.37|RSI=50.6|MACDH=1.663|BW=0.0001|Accel=1.0568|GradStab=1.2648|VOL=1|VPM=2.00
2025-11-21 06:12:00,623,EXIT,LONG,24181.25,1,VALIDATION_FAILED:FastGrad<=-0.3365(need>0.18)|ATR=7.49|ADX=18.07|RSI=44.4|MACDH=0.940|BW=0.0001|Accel=-0.0717|GradStab=0.9515|VOL=1|VPM=2.00
2025-11-21 06:21:00,641,ENTRY,SHORT,24168.75,1,EnterShort_Bar1|ATR=7.66|ADX=22.31|RSI=41.9|MACDH=-0.112|BW=0.0001|Accel=-0.7932|GradStab=0.6811|VOL=1|VPM=2.00
2025-11-21 06:22:00,643,EXIT,SHORT,24172.50,1,VALIDATION_FAILED:FastGrad>=-0.0820(need<-0.18)|ATR=7.53|ADX=23.07|RSI=45.8|MACDH=0.528|BW=0.0001|Accel=-0.1283|GradStab=0.6506|VOL=1|VPM=2.00
2025-11-21 06:22:30,644,ENTRY,SHORT,24162.00,1,EnterShort_Bar1|ATR=7.87|ADX=25.22|RSI=38.9|MACDH=-0.505|BW=0.0001|Accel=-1.5223|GradStab=0.7321|VOL=1|VPM=2.00
2025-11-21 06:27:00,653,EXIT,SHORT,24140.75,1,VALIDATION_FAILED:FastGrad>=0.0914(need<-0.18)|ATR=10.40|ADX=41.47|RSI=40.7|MACDH=-0.928|BW=0.0004|Accel=1.5706|GradStab=1.4245|VOL=1|VPM=2.00
2025-11-21 06:27:30,654,ENTRY,LONG,24151.50,1,EnterLong_Bar1|ATR=10.52|ADX=39.11|RSI=47.5|MACDH=0.964|BW=0.0003|Accel=1.5660|GradStab=1.9182|VOL=1|VPM=2.00
2025-11-21 06:28:30,656,EXIT,LONG,24147.75,1,VALIDATION_FAILED:GradientsNotPositive(F:0.5111,S:-0.2892)|ATR=10.44|ADX=35.81|RSI=45.5|MACDH=1.887|BW=0.0002|Accel=-0.8863|GradStab=2.2959|VOL=1|VPM=2.00
2025-11-21 06:29:00,657,ENTRY,LONG,24158.25,1,EnterLong_Bar1|ATR=10.41|ADX=34.05|RSI=51.7|MACDH=3.117|BW=0.0001|Accel=1.4856|GradStab=2.4946|VOL=1|VPM=2.00
2025-11-21 06:30:30,660,EXIT,LONG,24151.75,1,VALIDATION_FAILED:GradientsNotPositive(F:0.2726,S:-0.0358)|ATR=9.56|ADX=30.37|RSI=47.8|MACDH=2.668|BW=0.0001|Accel=-0.8030|GradStab=1.4893|VOL=1|VPM=2.00
2025-11-21 06:31:30,662,ENTRY,LONG,24153.00,1,EnterLong_Bar1|ATR=9.11|ADX=29.09|RSI=48.8|MACDH=2.337|BW=0.0000|Accel=0.5845|GradStab=0.7148|VOL=1|VPM=2.00
2025-11-21 06:32:30,664,EXIT,LONG,24134.25,1,VALIDATION_FAILED:FastGrad<=-2.4033(need>0.18)|ATR=9.56|ADX=30.12|RSI=37.1|MACDH=0.077|BW=0.0001|Accel=-2.1478|GradStab=1.1851|VOL=1|VPM=2.00
2025-11-21 06:33:00,665,ENTRY,SHORT,24131.25,1,EnterShort_Bar1|ATR=9.73|ADX=31.42|RSI=35.6|MACDH=-0.662|BW=0.0002|Accel=-0.0093|GradStab=1.4085|VOL=1|VPM=2.00
2025-11-21 06:35:30,670,EXIT,SHORT,24138.50,1,VALIDATION_FAILED:FastGrad>=0.0406(need<-0.18)|ATR=8.65|ADX=31.78|RSI=43.1|MACDH=0.172|BW=0.0002|Accel=0.9203|GradStab=0.9451|VOL=1|VPM=2.00
2025-11-21 06:36:00,671,ENTRY,SHORT,24127.00,1,EnterShort_Bar1|ATR=8.93|ADX=32.67|RSI=35.6|MACDH=-0.724|BW=0.0002|Accel=-1.7016|GradStab=0.9237|VOL=1|VPM=2.00
2025-11-21 06:37:00,673,EXIT,SHORT,24138.75,1,VALIDATION_FAILED:FastGrad>=0.6428(need<-0.18)|ATR=9.44|ADX=29.64|RSI=46.7|MACDH=0.573|BW=0.0002|Accel=1.9481|GradStab=0.9217|VOL=1|VPM=2.00
2025-11-21 06:37:30,674,ENTRY,SHORT,24133.00,1,EnterShort_Bar1|ATR=9.27|ADX=28.40|RSI=42.7|MACDH=0.399|BW=0.0002|Accel=-1.0053|GradStab=0.8578|VOL=1|VPM=2.00
2025-11-21 06:43:00,685,EXIT,SHORT,24131.00,1,VALIDATION_FAILED:FastGrad>=1.4321(need<-0.18)|ATR=10.08|ADX=33.37|RSI=50.0|MACDH=1.278|BW=0.0001|Accel=1.8181|GradStab=0.9124|VOL=1|VPM=2.00
2025-11-21 06:43:30,686,ENTRY,LONG,24131.25,1,EnterLong_Bar1|ATR=9.80|ADX=32.62|RSI=50.2|MACDH=1.758|BW=0.0001|Accel=-0.2232|GradStab=1.1114|VOL=1|VPM=2.00
2025-11-21 06:45:00,689,EXIT,LONG,24127.00,1,VALIDATION_FAILED:FastGrad<=-0.0936(need>0.18)|ATR=9.57|ADX=32.25|RSI=46.5|MACDH=1.788|BW=0.0001|Accel=-1.3176|GradStab=1.2575|VOL=1|VPM=2.00
2025-11-21 06:46:00,691,ENTRY,LONG,24133.75,1,EnterLong_Bar1|ATR=9.39|ADX=30.61|RSI=52.3|MACDH=2.110|BW=0.0000|Accel=1.2942|GradStab=1.1040|VOL=1|VPM=2.00
2025-11-21 06:48:00,695,EXIT,LONG,24124.50,1,VALIDATION_FAILED:FastGrad<=-1.3832(need>0.18)|ATR=9.67|ADX=24.84|RSI=44.6|MACDH=0.827|BW=0.0000|Accel=-1.8542|GradStab=0.9899|VOL=1|VPM=2.00
2025-11-21 06:48:30,696,ENTRY,SHORT,24120.25,1,EnterShort_Bar1|ATR=9.71|ADX=25.64|RSI=42.0|MACDH=-0.082|BW=0.0000|Accel=-0.3973|GradStab=1.2084|VOL=1|VPM=2.00
2025-11-21 06:53:00,705,EXIT,SHORT,24117.75,1,VALIDATION_FAILED:FastGrad>=-0.1766(need<-0.18)|ATR=8.74|ADX=24.97|RSI=44.5|MACDH=-0.773|BW=0.0001|Accel=1.3473|GradStab=0.5796|VOL=1|VPM=2.00
2025-11-21 06:54:30,708,ENTRY,LONG,24129.25,1,EnterLong_Bar1|ATR=8.47|ADX=19.99|RSI=53.8|MACDH=1.254|BW=0.0000|Accel=1.1095|GradStab=1.0032|VOL=1|VPM=2.00
2025-11-21 07:05:30,730,EXIT,LONG,24167.75,1,VALIDATION_FAILED:FastGrad<=-1.7542(need>0.18)|ATR=9.26|ADX=37.67|RSI=53.5|MACDH=-1.986|BW=0.0003|Accel=-2.7819|GradStab=1.9898|VOL=1|VPM=2.00
2025-11-21 07:06:00,731,ENTRY,SHORT,24162.50,1,EnterShort_Bar1|ATR=9.45|ADX=35.03|RSI=50.0|MACDH=-3.206|BW=0.0002|Accel=-0.4538|GradStab=2.3425|VOL=1|VPM=2.00
2025-11-21 07:07:00,733,EXIT,SHORT,24167.75,1,VALIDATION_FAILED:GradientsNotNegative(F:-0.5460,S:0.1001)|ATR=10.32|ADX=30.19|RSI=53.2|MACDH=-3.462|BW=0.0001|Accel=2.3638|GradStab=2.2179|VOL=1|VPM=2.00
2025-11-21 07:08:00,735,ENTRY,LONG,24185.75,1,EnterLong_Bar1|ATR=10.56|ADX=29.26|RSI=62.2|MACDH=-1.281|BW=0.0002|Accel=2.3014|GradStab=1.5782|VOL=1|VPM=2.00
2025-11-21 07:09:00,737,EXIT,LONG,24174.50,1,VALIDATION_FAILED:FastGrad<=0.0463(need>0.18)|ATR=10.34|ADX=27.22|RSI=54.9|MACDH=-1.815|BW=0.0002|Accel=-0.6871|GradStab=1.4939|VOL=1|VPM=2.00
2025-11-21 07:12:00,743,ENTRY,LONG,24179.75,1,EnterLong_Bar1|ATR=9.56|ADX=23.67|RSI=56.6|MACDH=-1.111|BW=0.0001|Accel=0.5503|GradStab=0.7395|VOL=1|VPM=2.00
2025-11-21 07:20:30,760,EXIT,LONG,24184.50,1,VALIDATION_FAILED:FastGrad<=-1.6786(need>0.18)|ATR=7.91|ADX=34.36|RSI=48.2|MACDH=-1.805|BW=0.0001|Accel=-1.9704|GradStab=0.9256|VOL=1|VPM=2.00
2025-11-21 07:21:00,761,ENTRY,SHORT,24188.25,1,EnterShort_Bar1|ATR=7.96|ADX=32.83|RSI=51.0|MACDH=-1.756|BW=0.0001|Accel=0.8052|GradStab=0.9941|VOL=1|VPM=2.00
2025-11-21 07:22:30,764,EXIT,SHORT,24193.25,1,VALIDATION_FAILED:FastGrad>=0.4369(need<-0.18)|ATR=7.66|ADX=29.14|RSI=54.8|MACDH=-1.509|BW=0.0001|Accel=1.3322|GradStab=1.0739|VOL=1|VPM=2.00
2025-11-21 07:23:00,765,ENTRY,SHORT,24184.25,1,EnterShort_Bar1|ATR=7.71|ADX=28.45|RSI=48.0|MACDH=-2.167|BW=0.0000|Accel=-1.4265|GradStab=1.0467|VOL=1|VPM=2.00
2025-11-21 07:25:30,770,EXIT,SHORT,24188.50,1,VALIDATION_FAILED:FastGrad>=0.2497(need<-0.18)|ATR=7.12|ADX=21.62|RSI=51.9|MACDH=-1.175|BW=0.0000|Accel=0.4496|GradStab=0.5331|VOL=1|VPM=2.00
2025-11-21 07:26:00,771,ENTRY,SHORT,24184.50,1,EnterShort_Bar1|ATR=6.91|ADX=21.07|RSI=48.1|MACDH=-1.313|BW=0.0000|Accel=-0.6570|GradStab=0.5186|VOL=1|VPM=2.00
2025-11-21 07:27:00,773,EXIT,SHORT,24186.25,1,VALIDATION_FAILED:FastGrad>=0.0500(need<-0.18)|ATR=6.48|ADX=18.21|RSI=50.1|MACDH=-0.953|BW=0.0000|Accel=0.7263|GradStab=0.4380|VOL=1|VPM=2.00
2025-11-21 07:27:30,774,ENTRY,LONG,24190.75,1,EnterLong_Bar1|ATR=6.39|ADX=18.69|RSI=54.3|MACDH=-0.317|BW=0.0000|Accel=0.6603|GradStab=0.4888|VOL=1|VPM=2.00
2025-11-21 07:28:30,776,EXIT,LONG,24186.00,1,VALIDATION_FAILED:FastGrad<=-0.2754(need>0.18)|ATR=6.36|ADX=17.67|RSI=49.2|MACDH=-0.410|BW=0.0000|Accel=-1.0095|GradStab=0.4553|VOL=1|VPM=2.00
2025-11-21 07:29:00,777,ENTRY,SHORT,24176.00,1,EnterShort_Bar1|ATR=6.83|ADX=17.99|RSI=41.2|MACDH=-1.431|BW=0.0001|Accel=-1.4458|GradStab=0.6744|VOL=1|VPM=2.00
2025-11-21 07:42:30,804,EXIT,SHORT,24141.75,1,VALIDATION_FAILED:FastGrad>=0.1400(need<-0.18)|ATR=6.79|ADX=37.06|RSI=40.5|MACDH=1.215|BW=0.0002|Accel=0.4234|GradStab=0.6561|VOL=1|VPM=2.00
2025-11-21 07:43:00,805,ENTRY,SHORT,24135.25,1,EnterShort_Bar1|ATR=6.99|ADX=37.48|RSI=36.1|MACDH=0.802|BW=0.0003|Accel=-0.9924|GradStab=0.6017|VOL=4|VPM=8.00
2025-11-21 07:44:00,807,EXIT,SHORT,24140.25,1,VALIDATION_FAILED:FastGrad>=0.0432(need<-0.18)|ATR=6.73|ADX=36.89|RSI=41.5|MACDH=1.505|BW=0.0002|Accel=-0.2470|GradStab=0.5404|VOL=1|VPM=2.00
2025-11-21 07:44:30,808,ENTRY,LONG,24145.25,1,EnterLong_Bar1|ATR=6.83|ADX=34.66|RSI=46.6|MACDH=2.107|BW=0.0001|Accel=0.7359|GradStab=0.6208|VOL=1|VPM=2.00
2025-11-21 07:46:00,811,EXIT,LONG,24144.00,1,VALIDATION_FAILED:FastGrad<=-0.0137(need>0.18)|ATR=6.93|ADX=27.27|RSI=45.8|MACDH=2.218|BW=0.0001|Accel=-1.0222|GradStab=0.7766|VOL=3|VPM=6.00
2025-11-21 07:46:30,812,ENTRY,LONG,24150.00,1,EnterLong_Bar1|ATR=7.02|ADX=25.86|RSI=51.1|MACDH=2.574|BW=0.0000|Accel=0.9281|GradStab=0.6957|VOL=1|VPM=2.00
2025-11-21 07:48:00,815,EXIT,LONG,24135.00,1,VALIDATION_FAILED:FastGrad<=-1.6187(need>0.18)|ATR=7.49|ADX=24.58|RSI=39.2|MACDH=0.678|BW=0.0001|Accel=-1.9787|GradStab=0.8276|VOL=1|VPM=2.00
2025-11-21 07:49:00,817,ENTRY,SHORT,24141.25,1,EnterShort_Bar1|ATR=8.20|ADX=23.42|RSI=45.6|MACDH=0.823|BW=0.0001|Accel=-0.5530|GradStab=0.8588|VOL=1|VPM=2.00
2025-11-21 07:52:00,823,EXIT,SHORT,24142.50,1,VALIDATION_FAILED:FastGrad>=0.2747(need<-0.18)|ATR=8.45|ADX=21.81|RSI=48.5|MACDH=0.664|BW=0.0001|Accel=0.8177|GradStab=0.6298|VOL=1|VPM=2.00
2025-11-21 07:52:30,824,ENTRY,SHORT,24135.25,1,EnterShort_Bar1|ATR=8.48|ADX=21.22|RSI=43.4|MACDH=0.077|BW=0.0001|Accel=-1.1780|GradStab=0.5948|VOL=1|VPM=2.00
2025-11-21 07:56:30,832,EXIT,SHORT,24139.75,1,VALIDATION_FAILED:FastGrad>=0.8372(need<-0.18)|ATR=7.54|ADX=18.82|RSI=50.4|MACDH=0.590|BW=0.0001|Accel=1.4352|GradStab=0.5683|VOL=1|VPM=2.00
2025-11-21 07:57:00,833,ENTRY,LONG,24142.00,1,EnterLong_Bar1|ATR=7.54|ADX=18.12|RSI=52.4|MACDH=1.065|BW=0.0000|Accel=0.2073|GradStab=0.7020|VOL=1|VPM=2.00
2025-11-21 07:59:00,837,EXIT,LONG,24139.25,1,VALIDATION_FAILED:FastGrad<=-0.2707(need>0.18)|ATR=8.02|ADX=14.41|RSI=48.7|MACDH=1.161|BW=0.0000|Accel=-2.0156|GradStab=0.9960|VOL=1|VPM=2.00
2025-11-21 08:02:00,843,ENTRY,LONG,24144.00,1,EnterLong_Bar1|ATR=7.76|ADX=10.91|RSI=52.3|MACDH=0.632|BW=0.0000|Accel=0.5631|GradStab=0.7682|VOL=1|VPM=2.00
2025-11-21 08:03:00,845,EXIT,LONG,24140.50,1,VALIDATION_FAILED:FastGrad<=-0.2178(need>0.18)|ATR=7.55|ADX=10.51|RSI=49.1|MACDH=0.153|BW=0.0000|Accel=-0.3758|GradStab=0.6795|VOL=1|VPM=2.00
2025-11-21 08:03:30,846,ENTRY,SHORT,24135.50,1,EnterShort_Bar1|ATR=7.43|ADX=10.58|RSI=44.8|MACDH=-0.453|BW=0.0000|Accel=-0.6959|GradStab=0.5498|VOL=1|VPM=2.00
2025-11-21 08:05:00,849,EXIT,SHORT,24146.25,1,VALIDATION_FAILED:FastGrad>=1.0173(need<-0.18)|ATR=7.83|ADX=11.85|RSI=54.7|MACDH=0.457|BW=0.0000|Accel=1.5366|GradStab=0.5096|VOL=1|VPM=2.00
2025-11-21 08:05:30,850,ENTRY,LONG,24148.50,1,EnterLong_Bar1|ATR=7.90|ADX=12.57|RSI=56.3|MACDH=0.904|BW=0.0001|Accel=0.1250|GradStab=0.6337|VOL=1|VPM=2.00
2025-11-21 08:08:30,856,EXIT,LONG,24147.50,1,VALIDATION_FAILED:FastGrad<=0.1527(need>0.18)|ATR=8.07|ADX=19.73|RSI=53.3|MACDH=0.596|BW=0.0001|Accel=-0.4733|GradStab=0.6294|VOL=1|VPM=2.00
2025-11-21 08:09:00,857,ENTRY,SHORT,24143.50,1,EnterShort_Bar1|ATR=8.23|ADX=19.28|RSI=49.6|MACDH=0.010|BW=0.0000|Accel=-0.6063|GradStab=0.6249|VOL=1|VPM=2.00
2025-11-21 08:10:30,860,EXIT,SHORT,24149.75,1,VALIDATION_FAILED:FastGrad>=0.6412(need<-0.18)|ATR=8.09|ADX=20.68|RSI=55.1|MACDH=0.262|BW=0.0001|Accel=0.8272|GradStab=0.5397|VOL=1|VPM=2.00
2025-11-21 08:11:00,861,ENTRY,LONG,24151.50,1,EnterLong_Bar1|ATR=7.98|ADX=21.52|RSI=56.7|MACDH=0.480|BW=0.0001|Accel=0.1520|GradStab=0.5438|VOL=1|VPM=2.00
2025-11-21 08:14:30,868,EXIT,LONG,24156.00,1,VALIDATION_FAILED:FastGrad<=-0.0136(need>0.18)|ATR=8.14|ADX=28.90|RSI=54.9|MACDH=0.464|BW=0.0001|Accel=-0.7545|GradStab=0.6285|VOL=1|VPM=2.00
2025-11-21 08:15:00,869,ENTRY,LONG,24161.25,1,EnterLong_Bar1|ATR=8.20|ADX=30.06|RSI=59.2|MACDH=0.623|BW=0.0002|Accel=0.8496|GradStab=0.5289|VOL=1|VPM=2.00
2025-11-21 08:19:00,877,EXIT,LONG,24166.00,1,VALIDATION_FAILED:FastGrad<=-0.3234(need>0.18)|ATR=7.90|ADX=34.36|RSI=55.5|MACDH=-0.227|BW=0.0002|Accel=-0.5291|GradStab=0.9160|VOL=1|VPM=2.00
2025-11-21 08:19:30,878,ENTRY,SHORT,24162.75,1,EnterShort_Bar1|ATR=7.72|ADX=33.01|RSI=52.3|MACDH=-0.879|BW=0.0001|Accel=-0.4412|GradStab=1.0202|VOL=1|VPM=2.00
2025-11-21 08:21:30,882,EXIT,SHORT,24164.00,1,VALIDATION_FAILED:FastGrad>=0.1913(need<-0.18)|ATR=7.92|ADX=24.98|RSI=53.5|MACDH=-1.521|BW=0.0000|Accel=1.8161|GradStab=1.2259|VOL=1|VPM=2.00
2025-11-21 08:22:00,883,ENTRY,LONG,24166.75,1,EnterLong_Bar1|ATR=7.74|ADX=24.46|RSI=55.5|MACDH=-1.024|BW=0.0001|Accel=0.3578|GradStab=1.0036|VOL=1|VPM=2.00
2025-11-21 08:26:30,892,EXIT,LONG,24172.75,1,VALIDATION_FAILED:FastGrad<=0.1359(need>0.18)|ATR=6.74|ADX=20.91|RSI=56.5|MACDH=-0.077|BW=0.0001|Accel=-0.8282|GradStab=0.2898|VOL=1|VPM=2.00
2025-11-21 08:27:00,893,ENTRY,SHORT,24164.75,1,EnterShort_Bar1|ATR=6.86|ADX=19.60|RSI=48.1|MACDH=-1.040|BW=0.0001|Accel=-1.2065|GradStab=0.6218|VOL=1|VPM=2.00
2025-11-21 08:32:00,903,EXIT,SHORT,24149.00,1,VALIDATION_FAILED:FastGrad>=0.4734(need<-0.18)|ATR=8.27|ADX=30.35|RSI=44.8|MACDH=-1.828|BW=0.0002|Accel=2.4807|GradStab=0.9813|VOL=1|VPM=2.00
2025-11-21 08:33:00,905,ENTRY,SHORT,24143.75,1,EnterShort_Bar1|ATR=8.14|ADX=29.91|RSI=41.0|MACDH=-1.059|BW=0.0002|Accel=-0.5531|GradStab=1.2506|VOL=1|VPM=2.00
2025-11-21 08:34:00,907,EXIT,SHORT,24149.00,1,VALIDATION_FAILED:FastGrad>=0.5654(need<-0.18)|ATR=7.72|ADX=28.63|RSI=46.6|MACDH=0.123|BW=0.0002|Accel=0.9855|GradStab=1.4081|VOL=1|VPM=2.00
