ts_local,bar_time_utc,bar_index,open,high,low,close,vpm,attract,objection,netflow,ema_color,momentum,supertrend,upper_band,lower_band,bull_cross,bear_cross,bull_cross_raw,bear_cross_raw,bull_reason,bear_reason,realtime_state,realtime_reason,regime,atr30,ema10,ema20,energy_ema_first,range_max,range_min,range_mid,range_os,range_count,score_bull,score_bear,adx,atr_ratio,ema_spread,price_to_band,momentum_ext,curvature_ratio,range_break,exit_long,exit_short
2025-11-19 20:55:30.000,2025-11-20T02:55:30.0000000Z,2390,24669.25,24678.75,24663.25,24675.75,2,7.9887063225909003,0,7.9887063225909003,15,0.0022542419349925367,24601.25,24688.849999999999,24601.25,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,16.058410877231736,24661.574473339489,24652.676630212827,24667.831876353022,24651.959732543583,24623.790267456417,24637.875,1,7,5,5,17.667836788132153,0.00074913347857793523,0.12242191723618356,0.38248175182481042,0.0010440741191258161,14776538.327828471,1,0,0
2025-11-19 20:56:00.000,2025-11-20T02:56:00.0000000Z,2391,24675.25,24689.25,24672.75,24679.25,2,8.171463232978347,2,6.171463232978347,15,0.0025796492083320637,24601.25,24688.849999999999,24601.25,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,16.063686070212903,24665.519610418258,24655.623527108659,24672.505501082418,24651.959732543583,24623.790267456417,24637.875,1,7,5,5,18.951130278774599,0.00074964453750078687,0.090389270658810902,0.32895377128953063,0.0012574917096816721,-7566849.1641700529,1,0,0
2025-11-19 20:56:30.000,2025-11-20T02:56:30.0000000Z,2392,24680,24696.25,24677.25,24694.5,2,8.5,1,7.5,15,0.0034845329405191242,24601.25,24688.849999999999,24601.25,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,16.124618756761361,24672.991251499232,24660.599290966791,24679.554400865938,24651.959732543583,24623.790267456417,24637.875,1,9,5,5,20.279356275014248,0.00075775008093443457,-0.038574337472553295,0.11240875912408051,-0.00032429364789817182,17548737.288792785,1,0,0
2025-11-19 20:57:00.000,2025-11-20T02:57:00.0000000Z,2393,24694.75,24696.75,24688.5,24695.5,2,8,0,8,15,0.0033824619853934524,24639.400000000001,24751.599999999999,24639.400000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,15.853242575980426,24677.149866929125,24663.963984344104,24683.013520692748,24651.959732543583,24623.790267456417,24637.875,1,9,5,5,21.216614006842551,0.00075864150240941941,-0.10129588701405189,0.17810218978101483,-0.00076964363474333393,-31447189.535268713,1,0,0
2025-11-19 20:57:30.000,2025-11-20T02:57:30.0000000Z,2394,24695.25,24705.75,24693.75,24697.75,2,8,2,6,15,0.0024963214774975898,24639.400000000001,24751.599999999999,24639.400000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,15.711745601225523,24681.221791950273,24667.373310098177,24687.590816554202,24651.959732543583,24623.790267456417,24637.875,1,9,5,5,22.95379579259566,0.00074685123415826513,-0.14596577862409862,0.2165898617511455,-0.0010427634243135985,-36687708.772136524,1,0,0
2025-11-19 20:58:00.000,2025-11-20T02:58:00.0000000Z,2395,24697.5,24702.5,24693.5,24698.5,2,8,0,8,15,0.0025776334483458493,24639.400000000001,24751.599999999999,24639.400000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,15.478298525629119,24684.557499198985,24670.44773407976,24690.622653243365,24651.959732543583,24623.790267456417,24637.875,1,9,5,5,24.082217175831239,0.00075299508047085059,-0.21942519272917002,0.10426267281105239,-0.0011544537610888321,-25580272.36232353,1,0,0
2025-11-19 20:58:30.000,2025-11-20T02:58:30.0000000Z,2396,24698.75,24699.75,24690.5,24695,2,8,2,6,15,0.002008480249944209,24639.400000000001,24751.599999999999,24639.400000000001,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],,BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,15.252355241441482,24685.898284468589,24672.462915868084,24691.658122594694,24651.959732543583,24623.790267456417,24637.875,1,9,5,5,24.468183207190911,0.00074606888955830875,-0.26156624451668475,0.13306451612902498,-0.0013363570097999515,-20593950.649769802,1,0,0
2025-11-19 20:59:00.000,2025-11-20T02:59:00.0000000Z,2397,24695,24701.5,24688.75,24690,2,7.5,2.5,5,14,0.0012977532646605565,24639.400000000001,24751.599999999999,24639.400000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,15.163110066726766,24685.945703821406,24673.726084878381,24692.416498075756,24651.959732543583,24623.790267456417,24637.875,1,9,5,5,25.158099511623032,0.00073997316370243268,-0.26532671533350521,0.19066820276497018,-0.00086076821031099045,-18715274.29595897,1,0,0
2025-11-19 20:59:30.000,2025-11-20T02:59:30.0000000Z,2398,24690.25,24691.5,24677,24681.25,2,7,3,4,11,0.0008008434199055207,24639.400000000001,24751.599999999999,24639.400000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,15.116839731169206,24683.753096515033,24673.667138019213,24690.383198460608,24651.959732543583,24623.790267456417,24637.875,1,9,3,3,23.206506000972549,0.00073210327786028069,-0.24916146940533895,0.22811059907833453,-0.00053681758330801179,-17687492.780812226,1,0,0
2025-11-19 21:00:00.000,2025-11-20T03:00:00.0000000Z,2399,24681.25,24690,24681.25,24689.75,2,7,1,6,14,0.0008309940512986816,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,14.944889517908011,24685.835178140398,24675.788408321241,24691.35655876849,24651.959732543583,24623.790267456417,24637.875,1,9,5,5,22.642422805599789,0.00073331741648271262,-0.275986186587731,0.1186635944700387,-0.00047625803052104654,23005609.074425641,1,0,0
2025-11-19 21:00:30.000,2025-11-20T03:00:30.0000000Z,2400,24688.25,24702.25,24647.25,24654.75,2,6.2816071944292498,3,3.2816071944292498,0,0.00013183781919964304,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-33.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.178948756199969,24675.245311040486,24670.9219385945,24686.325247014793,24651.959732543583,24623.790267456417,24637.875,1,8,4,4,22.985518338685466,0.00073844791694145932,-0.20949403285880172,0.31163594470045508,0.00016212382206910527,-18768356.966494702,1,0,0
2025-11-19 21:01:00.000,2025-11-20T03:01:00.0000000Z,2401,24655,24675.75,24649.25,24670.25,2,5.9927997639163548,1,4.9927997639163548,3,0.00056780735107731309,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,,[RT-FLAT],FLAT,NONE_UP|diff=15.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.510483797659969,24676.742031347174,24672.243431970986,24686.580197611838,24651.959732543583,24623.790267456417,24637.875,1,8,4,4,22.886716976445999,0.00072851479205884287,-0.13143055251051305,0.38076036866358925,-0.00040498126961628026,23128582.516217131,1,0,0
2025-11-19 21:01:30.000,2025-11-20T03:01:30.0000000Z,2402,24671,24680.25,24664.25,24676,2,5.8693024499524782,1,4.8693024499524782,8,0.00037499873311238816,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[RT-BULL],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BULL,16.45985655996019,24677.396372755124,24673.05584888078,24685.99415808947,24651.959732543583,24623.790267456417,24637.875,1,8,3,3,22.010425042761135,0.00072647631196927787,-0.0079188284715350603,0.52764976958524945,-0.00026313925126762272,-23893086.356887877,1,0,0
2025-11-19 21:02:00.000,2025-11-20T03:02:00.0000000Z,2403,24676.25,24676.25,24657.5,24675.75,2,5.7549371334014028,1,4.7549371334014028,7,0.00026348591870445999,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,,[RT-FLAT],FLAT,FLAT|diff=-0.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00&ema>6,BULL,16.515639119072627,24676.977197543449,24673.245541277618,24683.895326471575,24651.959732543583,24623.790267456417,24637.875,1,8,3,3,22.389249038315409,0.00074039176545079115,0.029036989210777124,0.39804147465437284,-0.00054661402976009723,-3749408.6003993591,1,0,0
2025-11-19 21:02:30.000,2025-11-20T03:02:30.0000000Z,2404,24675.5,24677.25,24662.75,24666,2,5.0136614502133661,3,2.0136614502133661,0,-0.00039512476824412631,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-9.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.424284481770208,24673.568120304139,24671.736895623057,24680.596261177263,24651.959732543583,24623.790267456417,24637.875,1,9,3,3,22.162487847518605,0.00072937637344840361,0.085458967107820763,0.46716589861750707,5.0630347830489598E-05,-17884694.5573189,1,0,0
2025-11-19 21:03:00.000,2025-11-20T03:03:00.0000000Z,2405,24666,24671.75,24658.25,24660.25,2,5.2370570173837478,2.5,2.7370570173837478,0,-0.00076987752869313287,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-5.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.328474999044534,24670.382181075285,24670.195059758727,24677.547008941816,24651.959732543583,24623.790267456417,24637.875,1,8,3,3,22.600694204730043,0.00073220228736428563,0.048346295406537405,0.28283410138248249,-0.00037474805789351078,-13877016.139493724,1,0,0
2025-11-19 21:03:30.000,2025-11-20T03:03:30.0000000Z,2406,24660.75,24675,24660.5,24661,2,4.5372719937178481,3,1.5372719937178481,0,-0.0013565773755289639,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,FLAT|diff=0.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.260025832409713,24668.622610962422,24669.293262684201,24676.417607153453,24651.959732543583,24623.790267456417,24637.875,1,8,3,3,22.083489862560466,0.00073000485330572992,0.033515193213474077,0.31451612903225235,0.0006386602327561737,34911353.610339381,1,0,0
2025-11-19 21:04:00.000,2025-11-20T03:04:00.0000000Z,2407,24660.5,24665.5,24649.75,24660,2,5,1.5,3.5,0,-0.0014375088578890891,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,FLAT|diff=-0.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.21774719355161,24667.025937894876,24668.388915671192,24673.984085722765,24651.959732543583,24623.790267456417,24637.875,1,8,6,6,23.241557815137387,0.00072980588686374752,0.10591500023690453,0.51612903225806051,0.0010742771432335743,706428132.02515197,1,0,0
2025-11-19 21:04:30.000,2025-11-20T03:04:30.0000000Z,2408,24660.25,24665.5,24645,24646.5,2,5,3.5,1.5,0,-0.002075087811642761,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-13.75|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.337988953766555,24661.293949186715,24665.143259303415,24669.37726857821,24651.959732543583,24623.790267456417,24637.875,1,8,4,4,24.204222933082431,0.00072668849092732664,0.11136567087359565,0.40380184331796737,0.00065874149970103274,-17684694.209146213,0,0,0
2025-11-19 21:05:00.000,2025-11-20T03:05:00.0000000Z,2409,24646.75,24667,24644.5,24658.5,2,5,1.5,3.5,0,-0.0016195315504990181,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=3.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=11.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.510333766418785,24662.533892309788,24665.523039596515,24670.441814862574,24651.959732543583,24623.790267456417,24637.875,1,8,6,6,24.515456090049661,0.00074421252734478054,0.18102631590472365,0.57661290322580294,0.0016627126548654622,21569896.530337576,1,0,0
2025-11-19 21:05:30.000,2025-11-20T03:05:30.0000000Z,2410,24658.5,24661.25,24641.75,24648.25,4,5,3.5,1.5,0,-0.0018930957683741649,24639.400000000001,24749.25,24639.400000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-10.25|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.596655974204825,24658.457482137761,24663.018577775532,24666.493451890059,24651.959732543583,24623.790267456417,24637.875,1,8,4,4,25.290641351948587,0.00073482119884955908,0.25106731121466719,0.61693548387096453,0.0017030939540164632,-18527182.574179336,0,0,0
2025-11-19 21:06:00.000,2025-11-20T03:06:00.0000000Z,2411,24648.5,24657.25,24643.25,24651,2,6,1.5,4.5,0,-0.0015795868772782503,24639.400000000001,24746.200000000001,24639.400000000001,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=4.50|[GUARD-EMA0],[RT-FLAT],FLAT,NONE_UP|diff=2.50|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.511489663953551,24657.337113484613,24662.017942250422,24664.644761512049,24651.959732543583,24623.790267456417,24637.875,1,10,4,4,25.852921443017699,0.00072820622890639331,0.29957171245290415,0.61693548387096453,0.0015000405416362604,23556822.073803294,0,0,0
2025-11-19 21:06:30.000,2025-11-20T03:06:30.0000000Z,2412,24650.25,24654,24634.25,24640.75,2,6,3.5,2.5,0,-0.0016409217523423651,24639.400000000001,24746.200000000001,24639.400000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-9.50|BULL_FAIL:obj>3.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BULL,16.573328897377323,24652.908051528731,24659.173829836553,24660.465809209643,24651.959732543583,24623.790267456417,24637.875,1,10,5,5,27.436088277618875,0.00073219874693928948,0.28383289076518409,0.51324884792626324,0.0010032733058362132,-18093619.076408971,0,0,0
2025-11-19 21:07:00.000,2025-11-20T03:07:00.0000000Z,2413,24640.75,24647.25,24632,24633.5,2,4,4.5,-0.5,0,-0.0022782733725533874,24737.200000000001,24737.200000000001,24639.400000000001,0,0,0,1,[GUARD-EMA0],[CROSS]|[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.5456068230203,24648.118984308632,24656.008748536926,24655.912647367717,24651.959732543583,24623.790267456417,24637.875,1,11,4,6,28.640436708771677,0.0007303108374994375,0.33850354500803304,0.68029953917050423,0.0019769056863917921,-14759078.434853645,0,0,0
2025-11-19 21:07:30.000,2025-11-20T03:07:30.0000000Z,2414,24632.5,24649.5,24632,24648.75,2,4.5,2,2.5,0,-0.00024336081282511483,24737.200000000001,24737.200000000001,24529.75,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=2.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=16.25|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BEAR,16.542419928919625,24650.741978897146,24656.765284957444,24657.300117894178,24651.959732543583,24623.790267456417,24637.875,1,10,4,4,29.023908251425091,0.00072466339540399303,0.40692069676668885,0.75518433179723299,0.0015601888436366583,20575214.269108564,0,0,0
2025-11-19 21:08:00.000,2025-11-20T03:08:00.0000000Z,2415,24649.25,24655.5,24637.75,24643.75,2,3.5,5,-1.5,0,-0.00107416827960803,24737.200000000001,24737.200000000001,24529.75,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.563505931288969,24648.561619097662,24655.004192059005,24655.490094315344,24651.959732543583,24623.790267456417,24637.875,1,10,4,4,28.103078922773822,0.00071993823625499554,0.41642348584493682,0.67165898617511244,0.0010229919983794186,-21015677.272903949,0,0,0
2025-11-19 21:08:30.000,2025-11-20T03:08:30.0000000Z,2416,24643.25,24653,24635.25,24651,2,4.5,2,2.5,0,-0.0010131301669638515,24737.200000000001,24737.200000000001,24530.299999999999,0,0,0,0,[NETFLOW-BULL] emaColor=0 net=2.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=7.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BEAR,16.575555733579339,24650.112399096433,24655.266831364042,24656.10207545228,24651.959732543583,24623.790267456417,24637.875,1,12,2,2,28.366887236861427,0.00071509267712528408,0.42919507647205773,0.70046082949308508,0.00060740425790384788,19128040.908756204,0,0,0
2025-11-19 21:09:00.000,2025-11-20T03:09:00.0000000Z,2417,24650.75,24662.75,24648.25,24660.5,2,4,2.5,1.5,1,-0.0006180156631510694,24737.200000000001,24737.200000000001,24561.900000000001,0,0,0,0,[NETFLOW-BULL] emaColor=1 net=1.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=9.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BEAR,16.490537209126696,24653.496921574766,24656.629173955218,24658.951660361825,24651.959732543583,24623.790267456417,24637.875,1,10,5,5,26.110011316484496,0.00071085944037789115,0.42434797821764297,0.68317972350230149,0.001002673796791444,17701132.244744923,1,0,0
2025-11-19 21:09:30.000,2025-11-20T03:09:30.0000000Z,2418,24660.75,24673.75,24646.25,24667.25,2,5,2.5,2.5,15,5.067704532554934E-05,24737.200000000001,24737.200000000001,24561.900000000001,1,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BEAR,16.818908191044695,24656.964423437203,24658.200771900527,24662.69132828946,24651.959732543583,24623.790267456417,24637.875,1,10,5,5,23.823685415403904,0.00070345510879917927,0.45677382534363975,0.77822580645161099,0.0010935601458080195,14660533.722739363,1,0,0
2025-11-19 21:10:00.000,2025-11-20T03:10:00.0000000Z,2419,24667.25,24670.75,24651,24653.75,2,3,4.5,-1.5,0,-0.0002635820804736367,24737.200000000001,24737.200000000001,24561.900000000001,0,1,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.93633347356543,24654.144445622172,24656.494575937209,24661.21306263157,24651.959732543583,24623.790267456417,24637.875,1,9,6,6,22.332151969770788,0.00072633730307926207,0.32140410735731345,0.45852534562211528,0.00061805949582556541,-21374545.825714722,1,0,0
2025-11-19 21:10:30.000,2025-11-20T03:10:30.0000000Z,2420,24652.5,24655.75,24639.75,24645.5,2,2.5,5,-2.5,0,-0.00062852276874417092,24737.200000000001,24737.200000000001,24561.900000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.863733468891027,24651.440496831365,24654.796679816209,24658.490450105259,24651.959732543583,24623.790267456417,24637.875,1,6,4,4,22.118555475329892,0.00072404343802003567,0.23025541111226344,0.46716589861750707,0.00053694266870637337,-19487112.583239939,0,0,0
2025-11-19 21:11:00.000,2025-11-20T03:11:00.0000000Z,2421,24645,24647.25,24631,24642.25,2,2.5,3,-0.5,0,-0.00071978913219789128,24737.200000000001,24737.200000000001,24561.900000000001,0,0,0,0,[GUARD-EMA0],[RT-FLAT],FLAT,NONE_DOWN|diff=-2.75|BULL_FAIL:net<1.00&ema<8|BEAR_FAIL:obj<4.00,BEAR,16.817442353261324,24649.314951952932,24653.340986953888,24655.55236008421,24651.959732543583,24623.790267456417,24637.875,1,6,4,4,22.634653290553754,0.00072634622040307838,0.083974248143518684,0.29147465437787423,-0.00078965751136398147,-14227280.835017191,0,0,0
2025-11-19 21:11:30.000,2025-11-20T03:11:30.0000000Z,2422,24642,24650.75,24637,24642,2,2.5,5,-2.5,0,-0.00018258170531312764,24735.5,24735.5,24561.900000000001,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.700194274819282,24648.030415234218,24652.284702482088,24654.291888067371,24651.959732543583,24623.790267456417,24637.875,1,10,4,4,21.77997983683656,0.00073722522136004367,-0.12739787516196371,0.043778801843309956,-0.0012659766250075958,30768856.646952618,0,0,0
2025-11-19 21:12:00.000,2025-11-20T03:12:00.0000000Z,2423,24642.25,24649.75,24638.5,24639,2,2.5,5,-2.5,0,-0.00079080236024089057,24715.5,24715.5,24562.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.556298910103084,24646.223232299071,24650.906114037083,24652.783510453901,24651.959732543583,24623.790267456417,24637.875,1,11,3,3,21.332231474984777,0.00075711574226500634,-0.40375901279332327,-0.27880184331798308,-0.0030061337274033886,-14527419.391535996,0,0,0
2025-11-19 21:12:30.000,2025-11-20T03:12:30.0000000Z,2424,24640.75,24659.25,24635.25,24657.5,2,4,2.5,1.5,1,0.00037528019230574178,24715.5,24715.5,24562.5,0,0,0,0,[NETFLOW-BULL] emaColor=1 net=1.50|[RT-FLAT],[RT-FLAT],FLAT,NONE_UP|diff=16.75|BULL_FAIL:ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BEAR,16.754700057544092,24650.947107418244,24653.072651929244,24656.886808363124,24651.959732543583,24623.790267456417,24637.875,1,12,4,4,19.011785717200731,0.00075398210732939932,-0.62263825175892817,0.5,-0.003289074201513986,19580667.352128938,1,0,0
2025-11-19 21:13:00.000,2025-11-20T03:13:00.0000000Z,2425,24658.5,24662.25,24646.25,24652,2,3.5,4.5,-1,0,4.056630562654659E-05,24715.5,24715.5,24562.5,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.679543388959289,24650.171600284346,24652.410403899699,24656.509446690503,24651.959732543583,24623.790267456417,24637.875,1,13,3,3,17.857842780571684,0.00075936501494438559,-0.82659225183477136,0.44230769230769229,-0.0038052058454438732,23218834.209156897,1,0,0
2025-11-19 21:13:30.000,2025-11-20T03:13:30.0000000Z,2426,24652,24669,24650.25,24659.25,2,4,4.5,-0.5,0,0.00075078883556709919,24715.5,24715.5,24562.5,0,0,0,0,,[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.727725275993983,24652.900730811158,24653.686510557778,24659.777557352405,24651.959732543583,24623.790267456417,24637.875,1,15,4,4,17.911280597633581,0.00075649509949794204,-0.93244518994987535,0.48144775779649124,-0.0031181663561998868,17666888.872184385,1,0,0
2025-11-19 21:14:00.000,2025-11-20T03:14:00.0000000Z,2427,24659.25,24659.75,24647.5,24652.75,2,3.5,4.5,-1,0,0.00078145614711673127,24715.5,24715.5,24569.450000000001,0,1,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.573189989016406,24651.86092851491,24653.013418849325,24658.402045881925,24651.959732543583,24623.790267456417,24637.875,1,16,3,3,16.841560228673021,0.00076440387349301228,-0.92428392456047226,0.5383564762121521,-0.003197280288159945,21968236.634291295,1,0,0
2025-11-19 21:14:30.000,2025-11-20T03:14:30.0000000Z,2428,24652.5,24665,24648.5,24664,2,4,2.5,1.5,15,0.00061869263147218423,24715.5,24715.5,24569.450000000001,1,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BEAR,16.552694767160304,24655.824230768398,24655.074499140323,24661.571636705543,24651.959732543583,24623.790267456417,24637.875,1,19,3,3,17.016370228302648,0.00077217850111393517,-0.81573334483783566,0.62258137946733028,-0.0027109043091240138,18646693.141883075,1,0,0
2025-11-19 21:15:00.000,2025-11-20T03:15:00.0000000Z,2429,24664.25,24671.5,24661,24669.75,2,4.7176919398346655,1,3.7176919398346655,15,0.0010550342378899315,24715.5,24715.5,24598.349999999999,0,0,0,0,[EMA15-STABLE]|[RT-BULL]|[RT-PLOT]|[THROTTLE-BYPASS],[GUARD-EMA15],BULL,BULL|net>=1.00|obj<=3.00|ema>=8,BEAR,16.33954938603274,24659.128916083231,24656.92227926755,24664.317309364436,24651.959732543583,24623.790267456417,24637.875,1,19,5,5,17.765713127212528,0.00077534232876908622,-0.7496210851092362,0.59867971773275275,-0.0026307535085145347,14259274.988931347,1,0,0
2025-11-19 21:15:30.000,2025-11-20T03:15:30.0000000Z,2430,24669.5,24680,24651,24653,2,3.1349411485321657,4,-0.86505885146783434,0,8.113261125309318E-05,24715.5,24715.5,24598.349999999999,0,1,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.74628662872054,24655.69638588628,24655.198388725064,24663.88384749155,24651.959732543583,24623.790267456417,24637.875,1,19,4,4,15.912027977736887,0.00076417825670242756,-0.72093823487852438,0.5,-0.0029137706012687041,-20538184.049415745,1,0,0
2025-11-19 21:16:00.000,2025-11-20T03:16:00.0000000Z,2431,24653.75,24657.25,24642.5,24652.5,2,2.5679323378686307,2,0.56793233786863073,0,-0.0003244054256807445,24715.5,24715.5,24598.349999999999,0,0,0,0,[GUARD-EMA0],,FLAT,NONE_DOWN|diff=-1.25|BULL_FAIL:net<1.00&ema<8|BEAR_FAIL:net>-0.50&obj<4.00,BEAR,16.647521518874296,24654.974728948277,24654.857499095917,24662.217077993242,24651.959732543583,24623.790267456417,24637.875,1,19,4,4,15.097105962021724,0.00076579492849615787,-0.68219497019979414,0.49316005471956209,-0.0028937117417918755,14764809.125196617,1,0,0
2025-11-19 21:16:30.000,2025-11-20T03:16:30.0000000Z,2432,24652.75,24661,24647,24648.75,2,2.5,5,-2.5,0,-0.00074998226393294749,24715.5,24715.5,24598.349999999999,0,0,0,0,[GUARD-EMA0],[RT-BEAR]|[RT-PLOT]|[THROTTLE-BYPASS],BEAR,BEAR|net<=-0.50|obj>=4.00|ema<=6,BEAR,16.543993023800713,24653.20246418082,24653.90735178973,24660.793662394597,24651.959732543583,24623.790267456417,24637.875,1,18,3,3,13.713153016944815,0.00076172448589014114,-0.66828484760993301,0.46067031463748209,-0.0034186996803819234,-16959848.812395282,0,0,0
