timestamp,bar,open,high,low,close,candleType,volume,fastEma,fastEmaGradDeg,trendUpSignal,trendDownSignal,goodCount,badCount,netPnl,barPattern,currentPosition,entryBar,entryPrice,unrealizedPnL,allowLongThisBar,allowShortThisBar,gradientFilterLong,gradientFilterShort,gradientValue,gradientLongThreshold,gradientShortThreshold,pendingLongFromBad,pendingShortFromGood,actionTaken,blockReason,opportunityType
2025-12-18 08:42:00.000,230,24987.7500,24990.0000,24978.7500,24980.0000,bad,580,24982.3750,21.34,True,False,3,2,0.00,2GBGB,Flat,230,,0.00,False,True,False,True,21.34,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 08:44:00.000,231,24980.2500,24983.2500,24976.5000,24978.2500,bad,397,24981.0000,-52.03,False,True,2,3,-5.50,GBG2B,Flat,232,,0.00,False,True,True,False,-52.03,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 08:46:00.000,232,24978.7500,24982.2500,24976.0000,24977.0000,bad,359,24979.6667,-53.56,False,True,1,4,-7.75,BG3B,Short,232,24976.7500,-0.50,False,True,True,False,-53.56,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 08:48:00.000,233,24976.7500,24980.0000,24971.7500,24974.0000,bad,468,24977.7778,-58.17,False,True,1,4,-6.25,G4B,Short,232,24976.7500,5.50,False,True,True,False,-58.17,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 08:50:00.000,234,24974.2500,24975.7500,24962.2500,24968.0000,bad,724,24974.5185,-68.77,False,True,0,5,-20.50,5B,Flat,235,,0.00,False,True,True,False,-68.77,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 08:52:00.000,235,24968.5000,24975.2500,24959.2500,24961.2500,bad,825,24970.0957,-75.41,False,True,0,5,-20.00,5B,Short,235,24961.0000,-0.50,False,True,True,False,-75.41,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 08:54:00.000,236,24961.0000,24961.5000,24955.5000,24959.0000,bad,646,24966.3971,-76.17,False,True,0,5,-20.00,5B,Short,235,24961.0000,4.00,False,True,True,False,-76.17,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 08:56:00.000,237,24959.0000,24964.2500,24953.7500,24954.2500,bad,534,24962.3481,-75.53,False,True,0,5,-23.00,5B,Flat,238,,0.00,False,True,True,False,-75.53,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 08:58:00.000,238,24954.7500,24972.0000,24954.7500,24972.0000,good,710,24965.5654,-22.58,False,True,1,4,-3.00,4BG,Flat,238,,0.00,True,False,True,False,-22.58,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 09:00:00.000,239,24972.2500,24984.7500,24972.0000,24983.0000,good,825,24971.3769,77.51,False,True,2,3,14.00,3B2G,Flat,238,,0.00,True,False,False,True,77.51,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 09:02:00.000,240,24983.5000,25008.7500,24982.2500,25002.2500,good,2733,24981.6679,82.92,True,False,3,2,40.00,2B3G,Flat,241,,0.00,True,False,False,True,82.92,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:04:00.000,241,25002.2500,25009.7500,24993.7500,24995.2500,bad,1243,24986.1953,82.31,True,False,3,2,35.00,B3GB,Flat,241,,0.00,False,True,False,True,82.31,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 09:06:00.000,242,24994.7500,24998.7500,24991.0000,24994.0000,bad,814,24988.7969,74.33,True,False,3,2,39.00,3G2B,Flat,241,,0.00,False,True,False,True,74.33,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 09:08:00.000,243,24992.5000,25001.7500,24991.0000,24998.0000,good,468,24991.8646,70.57,True,False,3,2,27.25,2G2BG,Flat,244,,0.00,True,False,False,True,70.57,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:10:00.000,244,24998.0000,25000.5000,24994.7500,24997.2500,bad,345,24993.6597,67.64,False,True,2,3,15.75,G2BGB,Flat,244,,0.00,False,True,False,True,67.64,10.00,-10.00,False,False,SKIPPED_SHORT,GradientFilter (67.64° > -10.00°),SHORT_SIGNAL
2025-12-18 09:12:00.000,245,24997.2500,25019.7500,24993.7500,25018.0000,good,1411,25001.7731,78.59,False,True,2,3,17.75,2BGBG,Flat,244,,0.00,True,False,False,True,78.59,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 09:14:00.000,246,25018.2500,25026.0000,25014.7500,25015.7500,bad,1637,25006.4321,81.10,False,True,2,3,22.25,BGBGB,Flat,244,,0.00,False,True,False,True,81.10,10.00,-10.00,False,True,SKIPPED_SHORT,GradientFilter (81.10° > -10.00°),SHORT_SIGNAL
2025-12-18 09:16:00.000,247,25015.7500,25028.7500,25014.2500,25026.5000,good,1002,25013.1214,80.00,True,False,3,2,33.75,GBGBG,Flat,248,,0.00,True,False,False,True,80.00,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:18:00.000,248,25026.0000,25030.7500,25017.7500,25030.0000,good,1102,25018.7476,80.78,True,False,3,2,32.25,BGB2G,Long,248,25029.7500,0.50,True,False,False,True,80.78,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 09:20:00.000,249,25029.7500,25033.0000,25025.7500,25027.7500,bad,1108,25021.7484,76.95,True,False,3,2,31.00,GB2GB,Flat,248,,0.00,False,True,False,True,76.95,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 09:22:00.000,250,25027.5000,25036.2500,25020.7500,25034.7500,good,1079,25026.0823,74.75,True,False,3,2,17.50,B2GBG,Flat,251,,0.00,True,False,False,True,74.75,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:24:00.000,251,25034.5000,25038.7500,25017.2500,25019.7500,bad,1553,25023.9715,48.02,True,False,3,2,5.25,2GBGB,Flat,251,,0.00,False,True,False,True,48.02,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 09:26:00.000,252,25020.7500,25037.5000,25019.2500,25032.5000,good,884,25026.8143,20.10,True,False,3,2,6.25,GBGBG,Flat,253,,0.00,True,False,False,True,20.10,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:28:00.000,253,25032.0000,25040.0000,25029.7500,25030.7500,bad,649,25028.1262,64.29,False,True,2,3,1.00,BGBGB,Flat,253,,0.00,False,True,False,True,64.29,10.00,-10.00,False,False,SKIPPED_SHORT,GradientFilter (64.29° > -10.00°),SHORT_SIGNAL
2025-12-18 09:30:00.000,254,25030.5000,25036.0000,25025.5000,25034.5000,good,747,25030.2508,59.80,True,False,3,2,7.00,GBGBG,Flat,255,,0.00,True,False,False,True,59.80,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:32:00.000,255,25034.5000,25040.2500,25031.5000,25032.2500,bad,703,25030.9172,54.37,False,True,2,3,-2.50,BGBGB,Flat,255,,0.00,False,True,False,True,54.37,10.00,-10.00,False,False,SKIPPED_SHORT,GradientFilter (54.37° > -10.00°),SHORT_SIGNAL
2025-12-18 09:34:00.000,256,25032.5000,25036.7500,25029.0000,25030.7500,bad,506,25030.8615,16.98,False,True,2,3,10.50,GBG2B,Flat,255,,0.00,False,True,False,True,16.98,10.00,-10.00,False,False,SKIPPED_SHORT,GradientFilter (16.98° > -10.00°),SHORT_SIGNAL
2025-12-18 09:36:00.000,257,25030.2500,25034.7500,25022.7500,25031.0000,good,544,25030.9076,-0.27,False,True,2,3,-0.50,BG2BG,Flat,255,,0.00,True,False,True,True,-0.27,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 09:38:00.000,258,25030.0000,25040.5000,25030.0000,25035.2500,good,594,25032.3551,36.75,True,False,3,2,6.00,G2B2G,Flat,259,,0.00,True,False,False,True,36.75,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:40:00.000,259,25034.5000,25036.2500,25029.7500,25032.7500,bad,404,25032.4867,38.29,False,True,2,3,0.25,2B2GB,Flat,259,,0.00,False,True,False,True,38.29,10.00,-10.00,False,False,SKIPPED_SHORT,GradientFilter (38.29° > -10.00°),SHORT_SIGNAL
2025-12-18 09:42:00.000,260,25033.5000,25035.2500,25030.5000,25032.2500,bad,289,25032.4078,1.51,False,True,2,3,1.25,B2G2B,Flat,259,,0.00,False,True,True,True,1.51,10.00,-10.00,False,False,SKIPPED_SHORT,GradientFilter (1.51° > -10.00°),SHORT_SIGNAL
2025-12-18 09:44:00.000,261,25033.2500,25037.5000,25032.7500,25037.5000,good,346,25034.1052,38.98,True,False,3,2,7.25,2G2BG,Flat,262,,0.00,True,False,False,True,38.98,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:46:00.000,262,25037.5000,25039.0000,25028.5000,25029.2500,bad,465,25032.4868,2.26,False,True,2,3,-1.75,G2BGB,Flat,262,,0.00,False,True,True,True,2.26,10.00,-10.00,False,False,SKIPPED_SHORT,GradientFilter (2.26° > -10.00°),SHORT_SIGNAL
2025-12-18 09:48:00.000,263,25030.0000,25034.7500,25025.5000,25033.5000,good,552,25032.8245,-32.63,False,True,2,3,-3.50,2BGBG,Flat,262,,0.00,True,False,True,False,-32.63,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 09:50:00.000,264,25033.5000,25034.5000,25026.7500,25031.0000,bad,361,25032.2164,-7.70,False,True,2,3,-4.25,BGBGB,Flat,262,,0.00,False,True,True,True,-7.70,10.00,-10.00,False,True,SKIPPED_SHORT,GradientFilter (-7.70° > -10.00°),SHORT_SIGNAL
2025-12-18 09:52:00.000,265,25031.2500,25034.0000,25024.7500,25024.7500,bad,333,25029.7276,-57.15,False,True,2,3,-9.50,GBG2B,Flat,266,,0.00,False,True,True,False,-57.15,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 09:54:00.000,266,25025.2500,25032.7500,25023.2500,25030.0000,good,490,25029.8184,-50.17,False,True,2,3,-9.00,BG2BG,Short,266,25030.2500,0.50,True,False,True,False,-50.17,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 09:56:00.000,267,25030.2500,25031.7500,25025.7500,25028.5000,bad,307,25029.3789,-9.89,False,True,2,3,-2.50,G2BGB,Short,266,25030.2500,3.50,False,True,True,True,-9.89,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 09:58:00.000,268,25027.7500,25037.0000,25027.5000,25034.5000,good,383,25031.0859,32.37,False,True,2,3,0.75,2BGBG,Short,266,25030.2500,-8.50,True,False,False,True,32.37,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 10:00:00.000,269,25034.5000,25035.7500,25029.5000,25031.0000,bad,364,25031.0573,40.00,False,True,2,3,-0.25,BGBGB,Short,266,25030.2500,-1.50,False,True,False,True,40.00,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 10:02:00.000,270,25030.7500,25036.0000,25022.0000,25027.5000,bad,1462,25029.8715,-31.27,False,True,2,3,3.00,GBG2B,Short,266,25030.2500,5.50,False,True,True,False,-31.27,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 10:04:00.000,271,25028.7500,25032.2500,25021.7500,25023.7500,bad,824,25027.8310,-58.20,False,True,1,4,-6.75,BG3B,Short,266,25030.2500,13.00,False,True,True,False,-58.20,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 10:06:00.000,272,25024.2500,25031.2500,25012.5000,25018.2500,bad,1219,25024.6373,-69.09,False,True,1,4,-11.00,G4B,Flat,273,,0.00,False,True,True,False,-69.09,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:08:00.000,273,25018.5000,25032.2500,25016.7500,25025.5000,good,1226,25024.9249,-55.46,False,True,1,4,-10.75,4BG,Short,273,25025.0000,-1.00,True,False,True,False,-55.46,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 10:10:00.000,274,25025.0000,25028.2500,25017.2500,25019.7500,bad,922,25023.1999,-35.71,False,True,1,4,-12.50,3BGB,Flat,275,,0.00,False,True,True,False,-35.71,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:12:00.000,275,25020.5000,25028.7500,25019.0000,25024.0000,good,601,25023.4666,-36.10,False,True,2,3,-5.75,2BGBG,Flat,275,,0.00,True,False,True,False,-36.10,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 10:14:00.000,276,25023.5000,25031.2500,25019.7500,25029.0000,good,516,25025.3111,46.55,True,False,3,2,4.75,BGB2G,Flat,277,,0.00,True,False,False,True,46.55,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:16:00.000,277,25029.7500,25033.5000,25024.2500,25029.5000,bad,587,25026.7074,58.32,True,False,3,2,10.50,GB2GB,Flat,277,,0.00,False,True,False,True,58.32,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 10:18:00.000,278,25028.7500,25043.7500,25028.7500,25042.5000,good,1374,25031.9716,73.29,True,False,3,2,17.25,B2GBG,Flat,279,,0.00,True,False,False,True,73.29,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:20:00.000,279,25041.7500,25043.0000,25034.5000,25037.0000,bad,609,25033.6477,73.92,True,False,3,2,17.75,2GBGB,Long,279,25037.0000,0.00,False,True,False,True,73.92,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 10:22:00.000,280,25037.0000,25042.2500,25035.2500,25040.0000,good,499,25035.7652,62.20,True,False,3,2,17.25,GBGBG,Flat,281,,0.00,True,False,False,True,62.20,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:24:00.000,281,25040.0000,25047.5000,25038.0000,25043.0000,good,833,25038.1768,66.17,True,False,3,2,14.75,BGB2G,Flat,282,,0.00,True,False,False,True,66.17,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:26:00.000,282,25042.7500,25043.7500,25026.7500,25028.7500,bad,966,25035.0345,-20.07,True,False,3,2,1.00,GB2GB,Flat,282,,0.00,False,True,True,False,-20.07,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 10:28:00.000,283,25028.7500,25029.5000,25020.7500,25020.7500,bad,855,25030.2730,-75.80,False,True,2,3,-20.75,B2G2B,Flat,284,,0.00,False,True,True,False,-75.80,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:30:00.000,284,25020.7500,25021.5000,25008.2500,25018.7500,bad,1314,25026.4320,-76.91,False,True,2,3,-18.00,2G3B,Flat,285,,0.00,False,True,True,False,-76.91,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:32:00.000,285,25018.7500,25027.0000,25015.5000,25024.5000,good,1013,25025.7880,-65.97,False,True,2,3,-15.25,G3BG,Short,285,25024.7500,0.50,True,False,True,False,-65.97,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 10:34:00.000,286,25024.7500,25031.0000,25022.5000,25029.2500,good,664,25026.9420,14.31,False,True,2,3,-13.75,3B2G,Flat,285,,0.00,True,False,False,True,14.31,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 10:36:00.000,287,25029.2500,25035.0000,25025.5000,25031.0000,good,451,25028.2947,51.41,True,False,3,2,2.00,2B3G,Flat,288,,0.00,True,False,False,True,51.41,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:38:00.000,288,25031.7500,25039.5000,25029.5000,25037.5000,good,579,25031.3631,65.66,True,False,4,1,15.75,B4G,Flat,289,,0.00,True,False,False,True,65.66,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:40:00.000,289,25037.7500,25039.2500,25030.5000,25037.2500,bad,389,25033.3254,68.32,True,False,4,1,17.25,4GB,Flat,289,,0.00,False,True,False,True,68.32,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 10:42:00.000,290,25038.2500,25045.0000,25032.5000,25042.7500,good,727,25036.4669,68.60,True,False,4,1,16.00,3GBG,Flat,291,,0.00,True,False,False,True,68.60,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:44:00.000,291,25042.7500,25052.7500,25042.7500,25051.5000,good,1306,25041.4780,76.22,True,False,4,1,20.25,2GB2G,Long,291,25050.2500,2.50,True,False,False,True,76.22,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 10:46:00.000,292,25050.2500,25058.2500,25044.2500,25053.0000,good,1063,25045.3186,77.27,True,False,4,1,21.25,GB3G,Flat,293,,0.00,True,False,False,True,77.27,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:48:00.000,293,25053.2500,25068.7500,25052.0000,25067.0000,good,1227,25052.5458,79.76,True,False,4,1,29.25,B4G,Long,293,25066.7500,0.50,True,False,False,True,79.76,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 10:50:00.000,294,25066.7500,25073.0000,25063.2500,25068.5000,good,1457,25057.8638,80.94,True,False,5,0,31.50,5G,Flat,295,,0.00,True,False,False,True,80.94,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:52:00.000,295,25068.0000,25073.0000,25064.7500,25069.7500,good,687,25061.8259,77.84,True,False,5,0,28.75,5G,Flat,296,,0.00,True,False,False,True,77.84,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 10:54:00.000,296,25069.0000,25070.5000,25058.5000,25059.7500,bad,912,25061.1339,58.55,True,False,4,1,10.75,4GB,Flat,296,,0.00,False,True,False,True,58.55,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 10:56:00.000,297,25059.2500,25060.2500,25050.0000,25055.5000,bad,1239,25059.2560,-52.11,True,False,3,2,4.25,3G2B,Flat,296,,0.00,False,True,True,False,-52.11,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 10:58:00.000,298,25055.7500,25061.2500,25053.7500,25058.5000,good,618,25059.0040,-46.80,True,False,3,2,-6.75,2G2BG,Flat,296,,0.00,True,False,True,False,-46.80,10.00,-10.00,True,False,SKIPPED_LONG,GradientFilter (-46.80° < 10.00°),LONG_SIGNAL
2025-12-18 11:00:00.000,299,25058.5000,25063.0000,25048.5000,25055.7500,bad,1055,25057.9193,-33.76,False,True,2,3,-11.25,G2BGB,Flat,300,,0.00,False,True,True,False,-33.76,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:02:00.000,300,25054.7500,25066.0000,25050.0000,25059.5000,good,1051,25058.4462,-15.58,False,True,2,3,-8.25,2BGBG,Flat,300,,0.00,True,False,True,False,-15.58,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 11:04:00.000,301,25058.7500,25058.7500,25032.7500,25035.2500,bad,1113,25050.7141,-74.49,False,True,2,3,-22.50,BGBGB,Flat,302,,0.00,False,True,True,False,-74.49,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:06:00.000,302,25035.5000,25050.2500,25034.5000,25048.0000,good,848,25049.8094,-76.96,True,False,3,2,-6.25,GBGBG,Short,303,25048.2500,0.50,True,False,True,False,-76.96,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:08:00.000,303,25048.2500,25055.7500,25047.0000,25055.2500,good,642,25051.6230,24.44,True,False,3,2,-2.00,BGB2G,Flat,304,,0.00,True,False,False,True,24.44,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:10:00.000,304,25055.7500,25057.2500,25047.0000,25050.2500,bad,560,25051.1653,34.13,True,False,3,2,-4.75,GB2GB,Flat,304,,0.00,False,True,False,True,34.13,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 11:12:00.000,305,25048.0000,25054.2500,25045.0000,25049.7500,good,421,25050.6935,-24.92,True,False,3,2,-7.75,B2GBG,Flat,304,,0.00,True,False,True,False,-24.92,10.00,-10.00,True,False,SKIPPED_LONG,GradientFilter (-24.92° < 10.00°),LONG_SIGNAL
2025-12-18 11:14:00.000,306,25049.2500,25051.0000,25042.7500,25048.0000,bad,438,25049.7957,-34.40,True,False,3,2,14.50,2GBGB,Flat,304,,0.00,False,True,True,False,-34.40,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 11:16:00.000,307,25049.0000,25050.7500,25041.2500,25045.2500,bad,367,25048.2805,-50.35,False,True,2,3,-1.75,GBG2B,Flat,308,,0.00,False,True,True,False,-50.35,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:18:00.000,308,25045.7500,25046.2500,25030.7500,25037.2500,bad,968,25044.6036,-68.93,False,True,1,4,-17.25,BG3B,Short,308,25037.2500,0.00,False,True,True,False,-68.93,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Short,BLOCKED
2025-12-18 11:20:00.000,309,25037.2500,25045.0000,25030.7500,25039.7500,good,665,25042.9858,-69.31,False,True,2,3,-9.25,G3BG,Flat,308,,0.00,True,False,True,False,-69.31,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 11:22:00.000,310,25038.5000,25047.5000,25038.2500,25045.2500,good,547,25043.7405,-23.34,False,True,2,3,-4.25,3B2G,Flat,308,,0.00,True,False,True,False,-23.34,10.00,-10.00,False,True,SKIPPED_SHORT,AvoidShortsOnGoodCandle,SHORT_SIGNAL
2025-12-18 11:24:00.000,311,25044.5000,25051.5000,25040.7500,25050.2500,good,778,25045.9103,55.63,True,False,3,2,2.75,2B3G,Flat,312,,0.00,True,False,False,True,55.63,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:26:00.000,312,25051.2500,25057.2500,25044.5000,25048.7500,bad,684,25046.8569,57.31,True,False,3,2,4.00,B3GB,Flat,312,,0.00,False,True,False,True,57.31,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 11:28:00.000,313,25048.5000,25052.0000,25045.7500,25048.5000,good_and_bad,369,25047.4046,36.76,True,False,3,2,12.50,3G2B,Flat,314,,0.00,True,True,False,True,36.76,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:30:00.000,314,25047.2500,25051.0000,25043.2500,25048.0000,good,469,25047.6031,20.46,True,False,3,2,10.75,2G2BG,Flat,315,,0.00,True,False,False,True,20.46,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:32:00.000,315,25048.5000,25056.0000,25047.5000,25055.0000,good,638,25050.0687,53.10,True,False,3,2,10.50,G2B2G,Flat,316,,0.00,True,False,False,True,53.10,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:34:00.000,316,25055.2500,25061.7500,25054.5000,25060.5000,good,554,25053.5458,71.40,True,False,3,2,10.00,2B3G,Flat,317,,0.00,True,False,False,True,71.40,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:36:00.000,317,25060.5000,25066.0000,25057.0000,25062.5000,good,620,25056.5305,72.80,True,False,4,1,14.50,B4G,Flat,318,,0.00,True,False,False,True,72.80,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:38:00.000,318,25062.2500,25064.7500,25058.2500,25063.2500,good,379,25058.7704,69.05,True,False,5,0,15.50,5G,Flat,319,,0.00,True,False,False,True,69.05,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:40:00.000,319,25062.2500,25068.0000,25059.7500,25065.0000,good,425,25060.8469,65.14,True,False,5,0,17.50,5G,Flat,320,,0.00,True,False,False,True,65.14,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:42:00.000,320,25065.0000,25072.7500,25065.0000,25070.0000,good,884,25063.8979,68.69,True,False,5,0,16.00,5G,Flat,321,,0.00,True,False,False,True,68.69,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:44:00.000,321,25069.7500,25069.7500,25062.0000,25069.0000,bad,711,25065.5986,67.17,True,False,4,1,10.00,4GB,Flat,321,,0.00,False,True,False,True,67.17,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 11:46:00.000,322,25069.2500,25082.0000,25066.7500,25079.5000,good,1482,25070.2324,72.48,True,False,4,1,18.25,3GBG,Flat,323,,0.00,True,False,False,True,72.48,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:48:00.000,323,25079.2500,25084.7500,25079.2500,25084.2500,good,695,25074.9049,77.87,True,False,4,1,22.25,2GB2G,Long,323,25084.7500,-1.00,True,False,False,True,77.87,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 11:50:00.000,324,25084.7500,25091.7500,25083.7500,25090.2500,good,1023,25080.0200,78.45,True,False,4,1,25.00,GB3G,Flat,325,,0.00,True,False,False,True,78.45,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:52:00.000,325,25090.2500,25092.0000,25084.7500,25088.0000,bad,643,25082.6800,75.57,True,False,3,2,17.75,B3GB,Flat,325,,0.00,False,True,False,True,75.57,10.00,-10.00,True,False,SKIPPED_LONG,AvoidLongsOnBadCandle,LONG_SIGNAL
2025-12-18 11:54:00.000,326,25087.7500,25096.7500,25086.5000,25095.2500,good,1090,25086.8700,73.72,True,False,4,1,26.00,3GBG,Flat,327,,0.00,True,False,False,True,73.72,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
2025-12-18 11:56:00.000,327,25094.5000,25095.7500,25088.5000,25092.0000,bad,597,25088.5800,71.27,True,False,3,2,13.25,2GBGB,Long,327,25091.5000,1.00,False,True,False,True,71.27,10.00,-10.00,False,False,ALREADY_IN_POSITION,Already Long,BLOCKED
2025-12-18 11:58:00.000,328,25091.5000,25094.7500,25089.7500,25094.5000,good,430,25090.5533,61.50,True,False,3,2,11.25,GBGBG,Flat,329,,0.00,True,False,False,True,61.50,10.00,-10.00,False,False,ENTERED_SHORT,,TAKEN
